ID,Rating
847,3.581387
848,3.581387
849,3.581387
850,3.581387
851,3.581387
852,3.581387
853,3.581387
854,3.581387
855,3.581387
856,3.581387
857,3.581387
858,3.581387
859,3.581387
860,3.581387
861,3.581387
862,3.581387
863,3.581387
864,3.581387
865,3.581387
866,3.581387
867,3.581387
868,3.581387
869,3.581387
870,3.581387
871,3.581387
872,3.581387
873,3.581387
874,3.581387
875,3.581387
876,3.581387
877,3.581387
878,3.581387
879,3.581387
880,3.581387
881,3.581387
882,3.581387
883,3.581387
884,3.581387
885,3.581387
886,3.581387
887,3.581387
888,3.581387
889,3.581387
890,3.581387
891,3.581387
892,3.581387
893,3.581387
894,3.581387
895,3.581387
896,3.581387
897,3.581387
898,3.581387
899,3.581387
900,3.581387
901,3.581387
902,3.581387
903,3.581387
904,3.581387
905,3.581387
906,3.581387
907,3.581387
908,3.581387
909,3.581387
910,3.581387
911,3.581387
912,3.581387
913,3.581387
914,3.581387
915,3.581387
916,3.581387
917,3.581387
918,3.581387
919,3.581387
920,3.581387
921,3.581387
922,3.581387
923,3.581387
924,3.581387
925,3.581387
926,3.581387
927,3.581387
928,3.581387
929,3.581387
930,3.581387
931,3.581387
932,3.581387
933,3.581387
934,3.581387
935,3.581387
936,3.581387
937,3.581387
938,3.581387
939,3.581387
940,3.581387
941,3.581387
942,3.581387
943,3.581387
944,3.581387
945,3.581387
946,3.581387
947,3.581387
948,3.581387
949,3.581387
950,3.581387
951,3.581387
952,3.581387
953,3.581387
954,3.581387
955,3.581387
956,3.581387
957,3.581387
958,3.581387
959,3.581387
960,3.581387
961,3.581387
962,3.581387
963,3.581387
964,3.581387
965,3.581387
966,3.581387
967,3.581387
968,3.581387
969,3.581387
970,3.581387
971,3.581387
972,3.581387
973,3.581387
974,3.581387
975,3.581387
976,3.581387
977,3.581387
978,3.581387
979,3.581387
980,3.581387
981,3.581387
982,3.581387
983,3.581387
984,3.581387
985,3.581387
986,3.581387
987,3.581387
988,3.581387
989,3.581387
990,3.581387
991,3.581387
992,3.581387
993,3.581387
994,3.581387
995,3.581387
996,3.581387
997,3.581387
998,3.581387
999,3.581387
1000,3.581387
1001,3.581387
1002,3.581387
1003,3.581387
1004,3.581387
1005,3.581387
1006,3.581387
1007,3.581387
1008,3.581387
1009,3.581387
1010,3.581387
1011,3.581387
1012,3.581387
1013,3.581387
1014,3.581387
1015,3.581387
1016,3.581387
1017,3.581387
1018,3.581387
1019,3.581387
1020,3.581387
1021,3.581387
1022,3.581387
1023,3.581387
1024,3.581387
1025,3.581387
1026,3.581387
1027,3.581387
1028,3.581387
1029,3.581387
1030,3.581387
1031,3.581387
1032,3.581387
1033,3.581387
1034,3.581387
1035,3.581387
1036,3.581387
1037,3.581387
1038,3.581387
1039,3.581387
1040,3.581387
1041,3.581387
1042,3.581387
1043,3.581387
1044,3.581387
1045,3.581387
1046,3.581387
1047,3.581387
1048,3.581387
1049,3.581387
1050,3.581387
1051,3.581387
1052,3.581387
1053,3.581387
1054,3.581387
1055,3.581387
1056,3.581387
1057,3.581387
1058,3.581387
1059,3.581387
1060,3.581387
1061,3.581387
1062,3.581387
1063,3.581387
1064,3.581387
1065,3.581387
1066,3.581387
1067,3.581387
1068,3.581387
1069,3.581387
1070,3.581387
1071,3.581387
1072,3.581387
1073,3.581387
1074,3.581387
1075,3.581387
1076,3.581387
1077,3.581387
1078,3.581387
1079,3.581387
1080,3.581387
1081,3.581387
1082,3.581387
1083,3.581387
1084,3.581387
1085,3.581387
1086,3.581387
1087,3.581387
1088,3.581387
1089,3.581387
1090,3.581387
1091,3.581387
1092,3.581387
1093,3.581387
1094,3.581387
1095,3.581387
1096,3.581387
1097,3.581387
1098,3.581387
1099,3.581387
1100,3.581387
1101,3.581387
1102,3.581387
1103,3.581387
1104,3.581387
1105,3.581387
1106,3.581387
1107,3.581387
1108,3.581387
1109,3.581387
1110,3.581387
1111,3.581387
1112,3.581387
1113,3.581387
1114,3.581387
1115,3.581387
1116,3.581387
1117,3.581387
1118,3.581387
1119,3.581387
1120,3.581387
1121,3.581387
1122,3.581387
1123,3.581387
1124,3.581387
1125,3.581387
1126,3.581387
1127,3.581387
1128,3.581387
1129,3.581387
1130,3.581387
1131,3.581387
1132,3.581387
1133,3.581387
1134,3.581387
1135,3.581387
1136,3.581387
1137,3.581387
1138,3.581387
1139,3.581387
1140,3.581387
1141,3.581387
1142,3.581387
1143,3.581387
1144,3.581387
1145,3.581387
1146,3.581387
1147,3.581387
1148,3.581387
1149,3.581387
1150,3.581387
1151,3.581387
1152,3.581387
1153,3.581387
1154,3.581387
1155,3.581387
1156,3.581387
1157,3.581387
1158,3.581387
1159,3.581387
1160,3.581387
1161,3.581387
1162,3.581387
1163,3.581387
1164,3.581387
1165,3.581387
1166,3.581387
1167,3.581387
1168,3.581387
1169,3.581387
1170,3.581387
1171,3.581387
1172,3.581387
1173,3.581387
1174,3.581387
1175,3.581387
1176,3.581387
1177,3.581387
1178,3.581387
1179,3.581387
1180,3.581387
1181,3.581387
1182,3.581387
1183,3.581387
1184,3.581387
1185,3.581387
1186,3.581387
1187,3.581387
1188,3.581387
1189,3.581387
1190,3.581387
1191,3.581387
1192,3.581387
1193,3.581387
1194,3.581387
1195,3.581387
1196,3.581387
1197,3.581387
1198,3.581387
1199,3.581387
1200,3.581387
1201,3.581387
1202,3.581387
1203,3.581387
1204,3.581387
1205,3.581387
1206,3.581387
1207,3.581387
1208,3.581387
1209,3.581387
1210,3.581387
1211,3.581387
1212,3.581387
1213,3.581387
1214,3.581387
1215,3.581387
1216,3.581387
1217,3.581387
1218,3.581387
1219,3.581387
1220,3.581387
1221,3.581387
1222,3.581387
1223,3.581387
1224,3.581387
1225,3.581387
1226,3.581387
1227,3.581387
1228,3.581387
1229,3.581387
1230,3.581387
1231,3.581387
1232,3.581387
1233,3.581387
1234,3.581387
1235,3.581387
1236,3.581387
1237,3.581387
1238,3.581387
1239,3.581387
1240,3.581387
1241,3.581387
1242,3.581387
1243,3.581387
1244,3.581387
1245,3.581387
1246,3.581387
1247,3.581387
1248,3.581387
1249,3.581387
1250,3.581387
1251,3.581387
1252,3.581387
1253,3.581387
1254,3.581387
1255,3.581387
1256,3.581387
1257,3.581387
1258,3.581387
1259,3.581387
1260,3.581387
1261,3.581387
1262,3.581387
1263,3.581387
1264,3.581387
1265,3.581387
1266,3.581387
1267,3.581387
1268,3.581387
1269,3.581387
1270,3.581387
1271,3.581387
1272,3.581387
1273,3.581387
1274,3.581387
1275,3.581387
1276,3.581387
1277,3.581387
1278,3.581387
1279,3.581387
1280,3.581387
1281,3.581387
1282,3.581387
1283,3.581387
1284,3.581387
1285,3.581387
1286,3.581387
1287,3.581387
1288,3.581387
1289,3.581387
1290,3.581387
1291,3.581387
1292,3.581387
1293,3.581387
1294,3.581387
1295,3.581387
1296,3.581387
1297,3.581387
1298,3.581387
1299,3.581387
1300,3.581387
1301,3.581387
1302,3.581387
1303,3.581387
1304,3.581387
1305,3.581387
1306,3.581387
1307,3.581387
1308,3.581387
1309,3.581387
1310,3.581387
1311,3.581387
1312,3.581387
1313,3.581387
1314,3.581387
1315,3.581387
1316,3.581387
1317,3.581387
1318,3.581387
1319,3.581387
1320,3.581387
1321,3.581387
1322,3.581387
1323,3.581387
1324,3.581387
1325,3.581387
1326,3.581387
1327,3.581387
1328,3.581387
1329,3.581387
1330,3.581387
1331,3.581387
1332,3.581387
1333,3.581387
1334,3.581387
1335,3.581387
1336,3.581387
1337,3.581387
1338,3.581387
1339,3.581387
1340,3.581387
1341,3.581387
1342,3.581387
1343,3.581387
1344,3.581387
1345,3.581387
1346,3.581387
1347,3.581387
1348,3.581387
1349,3.581387
1350,3.581387
1351,3.581387
1352,3.581387
1353,3.581387
1354,3.581387
1355,3.581387
1356,3.581387
1357,3.581387
1358,3.581387
1359,3.581387
1360,3.581387
1361,3.581387
1362,3.581387
1363,3.581387
1364,3.581387
1365,3.581387
1366,3.581387
1367,3.581387
1368,3.581387
1369,3.581387
1370,3.581387
1371,3.581387
1372,3.581387
1373,3.581387
1374,3.581387
1375,3.581387
1376,3.581387
1377,3.581387
1378,3.581387
1379,3.581387
1380,3.581387
1381,3.581387
1382,3.581387
1383,3.581387
1384,3.581387
1385,3.581387
1386,3.581387
1387,3.581387
1388,3.581387
1389,3.581387
1390,3.581387
1391,3.581387
1392,3.581387
1393,3.581387
1394,3.581387
1395,3.581387
1396,3.581387
1397,3.581387
1398,3.581387
1399,3.581387
1400,3.581387
1401,3.581387
1402,3.581387
1403,3.581387
1404,3.581387
1405,3.581387
1406,3.581387
1407,3.581387
1408,3.581387
1409,3.581387
1410,3.581387
1411,3.581387
1412,3.581387
1413,3.581387
1414,3.581387
1415,3.581387
1416,3.581387
1417,3.581387
1418,3.581387
1419,3.581387
1420,3.581387
1421,3.581387
1422,3.581387
1423,3.581387
1424,3.581387
1425,3.581387
1426,3.581387
1427,3.581387
1428,3.581387
1429,3.581387
1430,3.581387
1431,3.581387
1432,3.581387
1433,3.581387
1434,3.581387
1435,3.581387
1436,3.581387
1437,3.581387
1438,3.581387
1439,3.581387
1440,3.581387
1441,3.581387
1442,3.581387
1443,3.581387
1444,3.581387
1445,3.581387
1446,3.581387
1447,3.581387
1448,3.581387
1449,3.581387
1450,3.581387
1451,3.581387
1452,3.581387
1453,3.581387
1454,3.581387
1455,3.581387
1456,3.581387
1457,3.581387
1458,3.581387
1459,3.581387
1460,3.581387
1461,3.581387
1462,3.581387
1463,3.581387
1464,3.581387
1465,3.581387
1466,3.581387
1467,3.581387
1468,3.581387
1469,3.581387
1470,3.581387
1471,3.581387
1472,3.581387
1473,3.581387
1474,3.581387
1475,3.581387
1476,3.581387
1477,3.581387
1478,3.581387
1479,3.581387
1480,3.581387
1481,3.581387
1482,3.581387
1483,3.581387
1484,3.581387
1485,3.581387
1486,3.581387
1487,3.581387
1488,3.581387
1489,3.581387
1490,3.581387
1491,3.581387
1492,3.581387
1493,3.581387
1494,3.581387
1495,3.581387
1496,3.581387
1497,3.581387
1498,3.581387
1499,3.581387
1500,3.581387
1501,3.581387
1502,3.581387
1503,3.581387
1504,3.581387
1505,3.581387
1506,3.581387
1507,3.581387
1508,3.581387
1509,3.581387
1510,3.581387
1511,3.581387
1512,3.581387
1513,3.581387
1514,3.581387
1515,3.581387
1516,3.581387
1517,3.581387
1518,3.581387
1519,3.581387
1520,3.581387
1521,3.581387
1522,3.581387
1523,3.581387
1524,3.581387
1525,3.581387
1526,3.581387
1527,3.581387
1528,3.581387
1529,3.581387
1530,3.581387
1531,3.581387
1532,3.581387
1533,3.581387
1534,3.581387
1535,3.581387
1536,3.581387
1537,3.581387
1538,3.581387
1539,3.581387
1540,3.581387
1541,3.581387
1542,3.581387
1543,3.581387
1544,3.581387
1545,3.581387
1546,3.581387
1547,3.581387
1548,3.581387
1549,3.581387
1550,3.581387
1551,3.581387
1552,3.581387
1553,3.581387
1554,3.581387
1555,3.581387
1556,3.581387
1557,3.581387
1558,3.581387
1559,3.581387
1560,3.581387
1561,3.581387
1562,3.581387
1563,3.581387
1564,3.581387
1565,3.581387
1566,3.581387
1567,3.581387
1568,3.581387
1569,3.581387
1570,3.581387
1571,3.581387
1572,3.581387
1573,3.581387
1574,3.581387
1575,3.581387
1576,3.581387
1577,3.581387
1578,3.581387
1579,3.581387
1580,3.581387
1581,3.581387
1582,3.581387
1583,3.581387
1584,3.581387
1585,3.581387
1586,3.581387
1587,3.581387
1588,3.581387
1589,3.581387
1590,3.581387
1591,3.581387
1592,3.581387
1593,3.581387
1594,3.581387
1595,3.581387
1596,3.581387
1597,3.581387
1598,3.581387
1599,3.581387
1600,3.581387
1601,3.581387
1602,3.581387
1603,3.581387
1604,3.581387
1605,3.581387
1606,3.581387
1607,3.581387
1608,3.581387
1609,3.581387
1610,3.581387
1611,3.581387
1612,3.581387
1613,3.581387
1614,3.581387
1615,3.581387
1616,3.581387
1617,3.581387
1618,3.581387
1619,3.581387
1620,3.581387
1621,3.581387
1622,3.581387
1623,3.581387
1624,3.581387
1625,3.581387
1626,3.581387
1627,3.581387
1628,3.581387
1629,3.581387
1630,3.581387
1631,3.581387
1632,3.581387
1633,3.581387
1634,3.581387
1635,3.581387
1636,3.581387
1637,3.581387
1638,3.581387
1639,3.581387
1640,3.581387
1641,3.581387
1642,3.581387
1643,3.581387
1644,3.581387
1645,3.581387
1646,3.581387
1647,3.581387
1648,3.581387
1649,3.581387
1650,3.581387
1651,3.581387
1652,3.581387
1653,3.581387
1654,3.581387
1655,3.581387
1656,3.581387
1657,3.581387
1658,3.581387
1659,3.581387
1660,3.581387
1661,3.581387
1662,3.581387
1663,3.581387
1664,3.581387
1665,3.581387
1666,3.581387
1667,3.581387
1668,3.581387
1669,3.581387
1670,3.581387
1671,3.581387
1672,3.581387
1673,3.581387
1674,3.581387
1675,3.581387
1676,3.581387
1677,3.581387
1678,3.581387
1679,3.581387
1680,3.581387
1681,3.581387
1682,3.581387
1683,3.581387
1684,3.581387
1685,3.581387
1686,3.581387
1687,3.581387
1688,3.581387
1689,3.581387
1690,3.581387
1691,3.581387
1692,3.581387
1693,3.581387
1694,3.581387
1695,3.581387
1696,3.581387
1697,3.581387
1698,3.581387
1699,3.581387
1700,3.581387
1701,3.581387
1702,3.581387
1703,3.581387
1704,3.581387
1705,3.581387
1706,3.581387
1707,3.581387
1708,3.581387
1709,3.581387
1710,3.581387
1711,3.581387
1712,3.581387
1713,3.581387
1714,3.581387
1715,3.581387
1716,3.581387
1717,3.581387
1718,3.581387
1719,3.581387
1720,3.581387
1721,3.581387
1722,3.581387
1723,3.581387
1724,3.581387
1725,3.581387
1726,3.581387
1727,3.581387
1728,3.581387
1729,3.581387
1730,3.581387
1731,3.581387
1732,3.581387
1733,3.581387
1734,3.581387
1735,3.581387
1736,3.581387
1737,3.581387
1738,3.581387
1739,3.581387
1740,3.581387
1741,3.581387
1742,3.581387
1743,3.581387
1744,3.581387
1745,3.581387
1746,3.581387
1747,3.581387
1748,3.581387
1749,3.581387
1750,3.581387
1751,3.581387
1752,3.581387
1753,3.581387
1754,3.581387
1755,3.581387
1756,3.581387
1757,3.581387
1758,3.581387
1759,3.581387
1760,3.581387
1761,3.581387
1762,3.581387
1763,3.581387
1764,3.581387
1765,3.581387
1766,3.581387
1767,3.581387
1768,3.581387
1769,3.581387
1770,3.581387
1771,3.581387
1772,3.581387
1773,3.581387
1774,3.581387
1775,3.581387
1776,3.581387
1777,3.581387
1778,3.581387
1779,3.581387
1780,3.581387
1781,3.581387
1782,3.581387
1783,3.581387
1784,3.581387
1785,3.581387
1786,3.581387
1787,3.581387
1788,3.581387
1789,3.581387
1790,3.581387
1791,3.581387
1792,3.581387
1793,3.581387
1794,3.581387
1795,3.581387
1796,3.581387
1797,3.581387
1798,3.581387
1799,3.581387
1800,3.581387
1801,3.581387
1802,3.581387
1803,3.581387
1804,3.581387
1805,3.581387
1806,3.581387
1807,3.581387
1808,3.581387
1809,3.581387
1810,3.581387
1811,3.581387
1812,3.581387
1813,3.581387
1814,3.581387
1815,3.581387
1816,3.581387
1817,3.581387
1818,3.581387
1819,3.581387
1820,3.581387
1821,3.581387
1822,3.581387
1823,3.581387
1824,3.581387
1825,3.581387
1826,3.581387
1827,3.581387
1828,3.581387
1829,3.581387
1830,3.581387
1831,3.581387
1832,3.581387
1833,3.581387
1834,3.581387
1835,3.581387
1836,3.581387
1837,3.581387
1838,3.581387
1839,3.581387
1840,3.581387
1841,3.581387
1842,3.581387
1843,3.581387
1844,3.581387
1845,3.581387
1846,3.581387
1847,3.581387
1848,3.581387
1849,3.581387
1850,3.581387
1851,3.581387
1852,3.581387
1853,3.581387
1854,3.581387
1855,3.581387
1856,3.581387
1857,3.581387
1858,3.581387
1859,3.581387
1860,3.581387
1861,3.581387
1862,3.581387
1863,3.581387
1864,3.581387
1865,3.581387
1866,3.581387
1867,3.581387
1868,3.581387
1869,3.581387
1870,3.581387
1871,3.581387
1872,3.581387
1873,3.581387
